Trait,prob_pos_female,prob_pos_male,p_sex_concord,p_sex_antag,evidence_ratio_concord,Trait_Sex
FBgn0033268,0.20699999999999996,0.17625000000000002,0.6897175000000001,0.31028249999999996,2.22286948184316,Female
FBgn0033271,0.629625,0.46225000000000005,0.4902133125,0.5097866875,0.9616047741536994,Female
FBgn0033272,0.930125,0.828625,0.78269965625,0.21730034375000007,3.6019255319286616,Female
FBgn0033273,0.765625,0.362625,0.42701953125000003,0.57298046875,0.745260186933728,Female
FBgn0033274,0.589875,0.18312499999999998,0.44304171875,0.55695828125,0.7954666151218125,Female
FBgn0033275,0.4215,0.23075,0.54227225,0.45772775,1.1847047726514288,Female
FBgn0033277,0.398625,0.513875,0.49718684375,0.50281315625,0.9888103315713509,Female
FBgn0033278,0.6015,0.275875,0.45450262499999994,0.5454973750000001,0.8331893897747902,Female
FBgn0033279,0.227375,0.12924999999999998,0.7021514375,0.29784856249999997,2.357410865462881,Female
FBgn0033280,0.3165,0.762625,0.403616625,0.5963833749999999,0.6767737698925629,Female
FBgn0033283,0.656125,0.357125,0.45538728125,0.54461271875,0.8361671800379709,Female
FBgn0033285,0.79775,0.21125000000000005,0.32804937500000003,0.6719506249999999,0.4882045834840917,Female
FBgn0033286,0.10999999999999999,0.04862500000000003,0.8520725,0.14792750000000002,5.760068276689594,Female
FBgn0033287,0.788125,0.393875,0.43884546874999997,0.56115453125,0.7820403192191099,Female
FBgn0033289,0.79925,0.824,0.693914,0.306086,2.267055664094405,Female
FBgn0033292,0.28912499999999997,0.09275,0.6717576875,0.3282423125,2.046529840664585,Female
FBgn0033294,0.47024999999999995,0.29125,0.5124206250000001,0.4875793749999999,1.050948114858222,Female
FBgn0033296,0.35987499999999994,0.49487499999999995,0.5014362812500001,0.49856371874999994,1.005761675773765,Female
FBgn0033297,0.64625,0.49824999999999997,0.49948812499999995,0.500511875,0.9979545939844082,Female
FBgn0033301,0.18512499999999998,0.46799999999999997,0.5201520000000001,0.47984799999999994,1.0839932645337693,Female
FBgn0033302,0.755625,0.44975,0.4743096875,0.5256903125,0.9022606584556379,Female
FBgn0033303,0.645125,0.24475000000000002,0.4259136875,0.5740863125,0.7418983491267266,Female
FBgn0033304,0.737375,0.003750000000000031,0.2644053125,0.7355946874999999,0.35944429315906395,Female
FBgn0033307,0.6635,0.8195,0.6044765,0.39552350000000003,1.5282947789448666,Female
FBgn0033308,0.736,0.582375,0.5388809999999999,0.46111900000000006,1.1686375968025604,Female
FBgn0033309,6.249999999999867e-4,0.15425,0.8453178124999999,0.1546821875,5.464868490433004,Female
FBgn0033312,0.652625,0.64625,0.5446428125,0.4553571875,1.1960782160707633,Female
FBgn0033313,0.25625,0.66725,0.418465625,0.581534375,0.7195888033274043,Female
FBgn0033315,0.691625,0.80525,0.6169870625000001,0.3830129375,1.6108778636230796,Female
FBgn0033316,0.19437499999999996,0.75625,0.3433671875,0.6566328124999999,0.5229211531368607,Female
FBgn0033317,0.028750000000000053,0.22524999999999995,0.7589518749999999,0.241048125,3.1485491745683563,Female
FBgn0033320,0.67325,0.07537499999999997,0.35286743749999994,0.6471325625000001,0.5452784451717338,Female
FBgn0033321,0.737625,0.70025,0.5951688125000001,0.40483118749999997,1.4701654192588611,Female
FBgn0033322,0.389375,0.6145,0.474666875,0.525333125,0.9035540543916777,Female
FBgn0033323,0.20362499999999994,0.445125,0.53252715625,0.46747284375,1.1391616932828519,Female
FBgn0033324,0.587375,0.906125,0.5709703437499999,0.42902965625,1.330841202775245,Female
FBgn0033326,0.13787499999999997,0.36624999999999996,0.5968684375,0.40313156249999993,1.4805797735075632,Female
FBgn0033327,0.76725,0.7945,0.6574102500000001,0.34258975,1.918943138257931,Female
FBgn0033330,0.43662500000000004,0.801875,0.46173734375,0.53826265625,0.8578290512792749,Female
FBgn0033337,0.23812500000000003,0.692625,0.39911265625,0.6008873437500001,0.664205462806438,Female
FBgn0033339,0.27937500000000004,0.50375,0.4983453125,0.5016546875,0.9934030816765766,Female
FBgn0033340,0.871125,0.7335,0.673315375,0.32668462499999995,2.061056209792549,Female
FBgn0033341,0.03774999999999995,0.48075,0.517796625,0.482203375,1.0738137720417242,Female
FBgn0033344,0.21762499999999996,0.4175,0.5465918750000001,0.45340812499999994,1.205518482934112,Female
FBgn0033347,0.217125,0.15325,0.6961738125,0.3038261875,2.2913555221437254,Female
FBgn0033348,0.363625,0.777625,0.42427778124999993,0.5757222187500001,0.7369487704872427,Female
FBgn0033349,0.08299999999999996,0.749,0.292334,0.707666,0.4130960085690142,Female
FBgn0033350,0.08525000000000005,0.39712499999999995,0.5853348125,0.4146651874999999,1.4115841651163448,Female
FBgn0033351,0.653125,0.657625,0.54827265625,0.45172734375,1.2137247475402577,Female
FBgn0033352,0.43062500000000004,0.58275,0.4885184375,0.5114815625,0.9551046866914191,Female
FBgn0033353,0.907,0.59125,0.5742775,0.4257225,1.348947964930207,Female
FBgn0033354,0.15900000000000003,0.692,0.36905600000000005,0.630944,0.5849267129887915,Female
FBgn0033355,0.507625,0.33087500000000003,0.49742084374999995,0.50257915625,0.9897363182777239,Female
FBgn0033356,0.55575,0.844875,0.5384535625,0.4615464375,1.1666292246053789,Female
FBgn0033357,0.318875,0.37175,0.5464585625,0.4535414375,1.2048701999803493,Female
FBgn0033358,0.40737500000000004,0.3385,0.529917875,0.470082125,1.1272878648597837,Female
FBgn0033362,0.09599999999999997,0.07499999999999996,0.8434,0.15659999999999993,5.385696040868457,Female
FBgn0033363,0.41774999999999995,0.90425,0.433500875,0.5664991250000001,0.7652277927172437,Female
FBgn0033364,0.4665,0.41900000000000004,0.505427,0.49457300000000004,1.0219462040992935,Female
FBgn0033365,0.734125,0.6855,0.586860375,0.413139625,1.420489199020791,Female
FBgn0033366,0.24312500000000004,0.004249999999999976,0.7546915625,0.24530843750000003,3.0765006299467377,Female
FBgn0033367,0.847125,0.09062499999999996,0.21579140624999993,0.78420859375,0.2751709276968121,Female
FBgn0033368,0.384625,0.36624999999999996,0.5308628125,0.4691371875,1.1315726543208644,Female
FBgn0033369,0.351125,0.032625000000000015,0.6391609062499999,0.36083909375,1.7713183447158014,Female
FBgn0033371,0.580875,0.535,0.5056612500000001,0.49433874999999994,1.0229043343253996,Female
FBgn0033372,0.6835,0.904375,0.648405625,0.351594375,1.8441865715286256,Female
FBgn0033373,0.279,0.24150000000000005,0.6142569999999999,0.38574300000000006,1.5923996028443805,Female
FBgn0033374,0.40537500000000004,0.9585,0.41322887500000005,0.586771125,0.704242007477788,Female
FBgn0033375,0.009750000000000036,0.22887500000000005,0.7658380624999999,0.23416193750000008,3.270548880302118,Female
FBgn0033376,0.292625,0.07499999999999996,0.6762687500000001,0.32373125,2.0889819873737863,Female
FBgn0033377,0.10124999999999995,0.07962499999999995,0.8352490625000002,0.16475093749999992,5.069768191759155,Female
FBgn0033378,0.13587499999999997,0.290625,0.65247734375,0.34752265625,1.877510234269798,Female
FBgn0033379,0.22850000000000004,0.617,0.436469,0.563531,0.7745252701271093,Female
FBgn0033380,0.221375,0.764875,0.35239840625,0.64760159375,0.5441592634283106,Female
FBgn0033381,0.27449999999999997,0.382625,0.552936125,0.447063875,1.236816830704561,Female
FBgn0033382,0.292875,0.27937500000000004,0.59139390625,0.40860609375,1.4473448029677114,Female
FBgn0033387,0.94375,0.862375,0.8216078124999999,0.17839218750000002,4.605626647747676,Female
FBgn0033388,0.860875,0.951125,0.82559946875,0.17440053125000005,4.733927487677878,Female
FBgn0033389,0.11787499999999995,0.16349999999999998,0.757170125,0.24282987499999997,3.118109437728781,Female
FBgn0033392,0.05125000000000002,0.17100000000000004,0.7952774999999999,0.20472250000000003,3.88466094347226,Female
FBgn0033395,0.794375,0.09637499999999999,0.26236578124999993,0.7376342187500001,0.3556854801213083,Female
FBgn0033397,0.11587499999999995,0.09262499999999996,0.81296584375,0.18703415624999992,4.34661700327798,Female
FBgn0033400,0.68475,0.983625,0.6786994375,0.32130056250000005,2.112350604739448,Female
FBgn0033401,0.035499999999999976,0.43825000000000003,0.5573657499999999,0.44263425,1.2592015868631943,Female
FBgn0033402,0.882125,0.69125,0.6461628125,0.35383718749999993,1.8261585704583414,Female
FBgn0033403,0.548875,0.404625,0.49067709375,0.50932290625,0.9633909799241432,Female
FBgn0033404,0.714,0.59925,0.5424789999999999,0.45752100000000007,1.1856920228798238,Female
FBgn0033408,0.17974999999999997,0.857625,0.2709411875,0.7290588124999999,0.37163145531554775,Female
FBgn0033412,0.44199999999999995,0.18462500000000004,0.5365835,0.4634165,1.1578860485114362,Female
FBgn0033413,0.1945,0.03762500000000002,0.782511125,0.21748887500000003,3.597936331226137,Female
FBgn0033421,0.44537499999999997,0.8925,0.457119375,0.542880625,0.8420255834328219,Female
FBgn0033422,0.12624999999999997,0.06262500000000004,0.8269378125000001,0.17306218750000002,4.778269733242566,Female
FBgn0033423,0.774875,0.56875,0.5377953125,0.4622046875,1.163543613996775,Female
FBgn0033426,0.468375,0.04112499999999997,0.52902384375,0.47097615625,1.123249737231257,Female
FBgn0033427,0.10812500000000003,0.4575,0.533309375,0.466690625,1.142747135749727,Female
FBgn0033428,0.036375000000000046,0.04037500000000005,0.9261872812499998,0.07381271875000009,12.547800662741457,Female
FBgn0033429,0.37675000000000003,0.16700000000000004,0.5820845,0.4179155,1.3928282152731832,Female
FBgn0033431,0.302875,0.023625000000000007,0.6878108437499999,0.31218915625,2.203186209322413,Female
FBgn0033434,0.664875,0.14700000000000002,0.38359825000000003,0.61640175,0.6223185609060975,Female
FBgn0033437,0.539,0.08287500000000003,0.46746425,0.53253575,0.8778082034868082,Female
FBgn0033438,0.232375,0.19737499999999997,0.66198003125,0.33801996874999996,1.958405101621678,Female
FBgn0033439,0.31575,0.349125,0.5555974375,0.4444025625,1.2502120473258973,Female
FBgn0033440,0.46399999999999997,0.073125,0.5307350000000001,0.46926499999999993,1.1309920833644107,Female
FBgn0033442,0.550875,0.75475,0.5259208125,0.4740791875,1.1093522482465021,Female
FBgn0033443,0.646,0.21825000000000006,0.417729,0.582271,0.7174133693761153,Female
FBgn0033446,0.481375,0.10112500000000002,0.51485809375,0.48514190625,1.0612525677892828,Female
FBgn0033447,0.9705,0.56675,0.56281175,0.43718825000000006,1.2873441818255638,Female
FBgn0033448,0.839875,0.07837499999999997,0.21340040624999995,0.7865995937500001,0.271294834049741,Female
FBgn0033449,0.075125,0.46587500000000004,0.52899771875,0.47100228125,1.1231319673146487,Female
FBgn0033450,0.11275000000000002,0.15662500000000001,0.7659439375,0.2340560625,3.2724806583465447,Female
FBgn0033451,0.015125000000000055,0.4585,0.540244625,0.4597553750000001,1.1750697313761693,Female
FBgn0033453,0.48775,0.07887500000000003,0.5103175624999999,0.48968243750000007,1.0421398102520265,Female
FBgn0033454,0.01012500000000005,0.16712499999999997,0.82613428125,0.17386571875,4.7515650997186585,Female
FBgn0033457,0.07387500000000002,0.763,0.27585825,0.72414175,0.3809450981109707,Female
FBgn0033458,0.43725,0.20737499999999998,0.5367244375,0.4632755625,1.1585425197125523,Female
FBgn0033459,0.24275000000000002,0.752375,0.3701530625,0.6298469375,0.5876873260179979,Female
FBgn0033460,0.745875,0.95325,0.7228856875,0.2771143125,2.6086190964965046,Female
FBgn0033461,0.783625,0.44999999999999996,0.47163749999999993,0.5283625000000001,0.8926399962147198,Female
FBgn0033463,0.932625,0.61275,0.5975569374999999,0.40244306249999995,1.4848235519030721,Female
FBgn0033464,0.60075,0.468125,0.4935771875,0.5064228125,0.9746345846140176,Female
FBgn0033467,0.833625,0.475375,0.48356896875,0.51643103125,0.9363669870486699,Female
FBgn0033468,0.35350000000000004,0.838625,0.400782875,0.5992171249999999,0.6688441606204096,Female
FBgn0033469,0.08825000000000005,0.4495,0.5415867499999999,0.45841325,1.1814378183876664,Female
FBgn0033471,0.08637499999999998,0.024375000000000036,0.8934607812500001,0.10653921875,8.386214876857261,Female
FBgn0033473,0.14037500000000003,0.905625,0.20825421875,0.79174578125,0.26303167466356486,Female
FBgn0033474,0.473375,0.49075,0.5004925625,0.49950743750000004,1.0019721928564875,Female
FBgn0033475,0.210125,0.74125,0.3601353125,0.6398646874999999,0.5628304226430687,Female
FBgn0033476,0.854125,0.47324999999999995,0.48105431249999997,0.5189456875,0.9269839293153389,Female
FBgn0033479,0.08912500000000001,0.501875,0.49845921875,0.50154078125,0.9938558087094737,Female
FBgn0033480,0.672125,0.413625,0.47026540625,0.52973459375,0.887737768683339,Female
FBgn0033481,0.729625,0.77225,0.6250308125,0.3749691875,1.6668857957828869,Female
FBgn0033482,0.19574999999999998,0.782875,0.3278705625,0.6721294375000001,0.48780866334246814,Female
FBgn0033483,0.31475,0.060374999999999956,0.6628810625000001,0.3371189375,1.96631214910613,Female
FBgn0033484,0.607875,0.054625000000000035,0.40391034375,0.59608965625,0.6775999877115801,Female
FBgn0033485,0.07562500000000005,0.19625000000000004,0.7578078124999998,0.24219218750000004,3.128952342857879,Female
FBgn0033486,0.660625,0.8355,0.6077793750000001,0.392220625,1.5495854533401963,Female
FBgn0033490,0.60925,0.743375,0.5531774375,0.44682256249999996,1.2380248535457519,Female
FBgn0033491,0.24275000000000002,0.589625,0.4538879375,0.5461120625,0.8311260063038802,Female
FBgn0033494,0.430875,0.3375,0.522465625,0.47753437499999996,1.09409008513785,Female
FBgn0033497,0.858875,0.39012500000000006,0.42113721875,0.57886278125,0.7275251275277943,Female
FBgn0033498,0.25525,0.742625,0.3812350625,0.6187649375000001,0.6161226006766098,Female
FBgn0033499,0.08850000000000002,0.567875,0.44413887499999993,0.555861125,0.7990104992501499,Female
FBgn0033500,0.57775,0.812875,0.5486520625,0.4513479375,1.2155856201292599,Female
FBgn0033501,0.903125,0.674125,0.64038828125,0.3596117187500001,1.78077700992607,Female
FBgn0033502,0.819,0.572875,0.54649425,0.45350575000000004,1.2050437067225717,Female
FBgn0033507,0.359625,0.623625,0.46529228125,0.53470771875,0.8701805957425222,Female
FBgn0033508,0.10387500000000005,0.21525000000000005,0.7255931874999999,0.2744068125000001,2.644224394028117,Female
FBgn0033515,0.412625,0.395625,0.51823953125,0.48176046875,1.0757203317130823,Female
FBgn0033516,0.162875,0.3185,0.6223763750000001,0.377623625,1.6481394007061927,Female
FBgn0033518,0.52875,0.26775000000000004,0.48664562499999997,0.513354375,0.9479721001695952,Female
FBgn0033519,0.734125,0.99675,0.7326031875,0.2673968124999999,2.739760360830779,Female
FBgn0033520,0.6415,0.632375,0.537462125,0.462537875,1.1619851131110075,Female
FBgn0033521,0.007874999999999965,0.560625,0.44032984374999995,0.5596701562499999,0.7867667032674659,Female
FBgn0033523,0.05987500000000001,0.15962500000000002,0.79961509375,0.20038490625000005,3.990395827280528,Female
FBgn0033524,0.874125,0.915875,0.8111784687500001,0.18882153124999998,4.296006198975257,Female
FBgn0033526,0.38625,0.80625,0.43032812499999995,0.569671875,0.7553964727502124,Female
FBgn0033527,0.46562499999999996,0.45525000000000004,0.5030765625,0.4969234375,1.0123824407054658,Female
FBgn0033528,0.954875,0.721,0.70105475,0.29894525000000005,2.345094126767359,Female
FBgn0033529,0.32762500000000006,0.26649999999999996,0.580499125,0.419500875,1.3837852543215792,Female
FBgn0033538,0.5,0.831875,0.5,0.5,1,Female
FBgn0033539,0.10812500000000003,0.31899999999999995,0.6418587499999999,0.35814124999999997,1.792194420497499,Female
FBgn0033540,0.13912500000000005,0.663625,0.38190365625,0.61809634375,0.6178707577090404,Female
FBgn0033541,0.529,0.44762500000000005,0.49696225000000005,0.50303775,0.9879223775949223,Female
FBgn0033542,0.48512500000000003,0.905,0.48795125000000006,0.5120487499999999,0.9529390512133856,Female
FBgn0033543,0.623125,0.029874999999999985,0.38423171874999995,0.61576828125,0.6239875135660049,Female
FBgn0033544,0.95675,0.6635,0.64935725,0.35064275,1.85190553633292,Female
FBgn0033547,0.11737500000000001,0.563125,0.45169359375000007,0.5483064062499999,0.823797768184475,Female
FBgn0033548,0.90925,0.40025,0.418354625,0.581645375,0.7192606405578312,Female
FBgn0033549,0.68325,0.643125,0.5524553125,0.44754468750000004,1.2344137422031178,Female
FBgn0033550,0.49287499999999995,0.736625,0.49662809374999994,0.5033719062500001,0.9866027237192478,Female
FBgn0033551,0.847375,0.36450000000000005,0.4058613750000001,0.594138625,0.6831088872567409,Female
FBgn0033554,0.88125,0.5985,0.57510625,0.42489374999999996,1.3535295588603036,Female
FBgn0033555,0.35675,0.199125,0.5862006875,0.4137993125,1.4166304046239806,Female
FBgn0033556,0.19999999999999996,0.54,0.476,0.524,0.9083969465648855,Female
FBgn0033557,0.09962499999999996,0.685875,0.35116059374999997,0.64883940625,0.5412134194800995,Female
FBgn0033558,0.34750000000000003,0.15149999999999997,0.6062925,0.3937075,1.5399566937383717,Female
FBgn0033564,0.769125,0.10124999999999995,0.2853728125,0.7146271875000001,0.39933103230836703,Female
FBgn0033566,0.7285,0.392875,0.451043875,0.548956125,0.8216392065941517,Female
FBgn0033569,0.338375,0.98325,0.3437894375,0.6562105625,0.5239011030091428,Female
FBgn0033570,0.919125,0.22999999999999998,0.2736725,0.7263275,0.3767893959680722,Female
FBgn0033571,0.10675000000000001,0.08925000000000005,0.8230548749999999,0.17694512500000004,4.651469629355427,Female
FBgn0033572,0.985625,0.15925,0.1690465625,0.8309534375,0.20343686525756746,Female
FBgn0033573,0.27749999999999997,0.03687499999999999,0.706090625,0.2939093749999999,2.402409331107591,Female
FBgn0033574,0.33499999999999996,0.557125,0.48114875,0.51885125,0.9273346648003643,Female
FBgn0033578,0.644625,0.052875000000000005,0.37066909375,0.6293309062500001,0.5889891789340355,Female
FBgn0033579,0.1825,0.28912499999999997,0.6339056249999999,0.36609437499999997,1.7315360963959088,Female
FBgn0033580,0.63575,0.51125,0.5030543749999999,0.49694562500000006,1.0122925923736623,Female
FBgn0033581,0.15412499999999996,0.44425000000000003,0.5385650625,0.4614349375,1.1671527635464318,Female
FBgn0033582,0.71075,0.08562499999999995,0.32534093750000004,0.6746590625000001,0.48223014494821226,Female
FBgn0033584,0.03137500000000004,0.900875,0.12427990625000004,0.87572009375,0.14191738563153192,Female
FBgn0033587,0.350125,0.655125,0.45350128125,0.54649871875,0.8298304564872322,Female
FBgn0033588,0.791375,0.44937499999999997,0.47049828124999993,0.5295017187500001,0.8885679962677172,Female
FBgn0033589,0.43737499999999996,0.361,0.51740975,0.48259025,1.0721512711870993,Female
FBgn0033590,0.11062499999999997,0.42000000000000004,0.5622999999999999,0.4377,1.284669865204478,Female
FBgn0033591,0.54775,0.012249999999999983,0.45341987500000003,0.5465801249999999,0.8295579262052387,Female
FBgn0033592,0.695875,0.16412499999999997,0.36842096874999997,0.63157903125,0.5833331230469029,Female
FBgn0033593,0.63775,0.13587499999999997,0.3996835624999999,0.6003164375000001,0.665788136944026,Female
FBgn0033594,0.83175,0.58175,0.554241125,0.445758875,1.2433653171796075,Female
FBgn0033597,0.69775,0.738125,0.5941784375000001,0.4058215625,1.4641371785167283,Female
FBgn0033598,0.99175,0.956,0.948476,0.051524000000000014,18.40843102243614,Female
FBgn0033599,0.22587500000000005,0.848625,0.30886634375000005,0.6911336562499999,0.4468981375120235,Female
FBgn0033600,0.082125,0.364,0.613662,0.38633799999999996,1.5884070425378816,Female
FBgn0033601,0.714625,0.747375,0.6061857187499999,0.39381428125,1.5392679941060414,Female
FBgn0033602,0.442125,0.0655,0.5502933750000001,0.449706625,1.2236719327850687,Female
FBgn0033603,0.63375,0.0020000000000000018,0.3667849999999999,0.6332150000000001,0.5792424374027777,Female
FBgn0033605,0.13124999999999998,0.5185,0.48635625000000005,0.51364375,0.9468746577759393,Female
FBgn0033607,0.071125,0.382625,0.60067840625,0.39932159375,1.5042472424520619,Female
FBgn0033608,0.18262500000000004,0.5135,0.49143087500000004,0.508569125,0.9663010411809803,Female
FBgn0033609,0.935125,0.875375,0.82667009375,0.17332990625,4.769344838608888,Female
FBgn0033610,0.39737500000000003,0.026000000000000023,0.5972884999999999,0.4027115,1.4831672301386971,Female
FBgn0033614,0.121,0.030124999999999957,0.8561652500000001,0.14383474999999996,5.952422832451827,Female
FBgn0033615,0.287875,0.652125,0.43546096875,0.5645390312499999,0.7713567081195505,Female
FBgn0033616,0.54225,0.72775,0.519244875,0.48075512499999995,1.0800610289905908,Female
FBgn0033623,0.253375,0.43237499999999995,0.53335603125,0.46664396875,1.1429613730542831,Female
FBgn0033624,0.31062500000000004,0.506375,0.49758546875,0.50241453125,0.9903882905456867,Female
FBgn0033627,0.281,0.303125,0.58623125,0.41376875,1.4168089059408182,Female
FBgn0033628,0.24850000000000005,0.394875,0.552877875,0.44712212500000004,1.2365254235629692,Female
FBgn0033629,0.7425,0.134625,0.32279312499999996,0.6772068750000001,0.47665364442733976,Female
FBgn0033631,0.820625,0.418625,0.44781828125,0.55218171875,0.8109980212016934,Female
FBgn0033633,0.60025,0.810125,0.5621800625,0.43781993750000003,1.2840439969685025,Female
FBgn0033635,0.14525,0.132625,0.7606525624999999,0.23934743749999998,3.1780267649617095,Female
FBgn0033636,0.27749999999999997,0.655625,0.430746875,0.569253125,0.7566877652186801,Female
FBgn0033638,0.20937499999999998,0.80125,0.32489843749999997,0.6751015625,0.4812586069225695,Female
FBgn0033639,0.20399999999999996,0.51775,0.4894919999999999,0.5105080000000001,0.9588331622619035,Female
FBgn0033640,0.15874999999999995,0.736875,0.3383328125,0.6616671875,0.5113338229425198,Female
FBgn0033644,0.865,0.46025000000000005,0.4709825000000001,0.5290174999999999,0.8902966347994162,Female
FBgn0033645,0.53975,0.47824999999999995,0.498270875,0.501729125,0.9931073365533644,Female
FBgn0033648,0.823625,0.54825,0.5312298125,0.4687701875,1.1332414617343813,Female
FBgn0033649,0.839875,0.907625,0.77708309375,0.22291690624999994,3.4859764870346175,Female
FBgn0033650,0.169875,0.515125,0.49001371875,0.50998628125,0.9608370592811902,Female
FBgn0033651,0.52725,0.78925,0.515764125,0.484235875,1.0651092817111083,Female
FBgn0033652,0.486,0.09812500000000002,0.5112525,0.4887475,1.0460462713364262,Female
FBgn0033653,0.255375,0.60875,0.4467940625,0.5532059375,0.8076450960000767,Female
FBgn0033654,0.903875,0.587875,0.57098103125,0.42901896875,1.3308992674930529,Female
FBgn0033656,0.85,0.72125,0.654875,0.34512500000000007,1.8975009054690326,Female
FBgn0033657,0.11387499999999995,0.341375,0.62249815625,0.37750184374999995,1.6489936845507132,Female
FBgn0033658,0.769625,0.973,0.75506525,0.24493475000000003,3.082719989711545,Female
FBgn0033659,0.823625,0.27025,0.3512943125,0.6487056875,0.5415311122888836,Female
FBgn0033661,0.044625000000000026,0.758625,0.26445728125,0.7355427187499999,0.3595403428089472,Female
FBgn0033663,0.540625,0.18887500000000002,0.47472109374999993,0.5252789062500001,0.9037505372889697,Female
FBgn0033665,0.688,0.09737499999999999,0.34861300000000006,0.6513869999999999,0.5351856883849387,Female
FBgn0033667,0.39475000000000005,0.11499999999999999,0.5810425,0.4189575,1.3868769505260081,Female
FBgn0033668,0.742,0.714,0.6035759999999999,0.396424,1.5225516114059692,Female
FBgn0033669,0.7645,0.729875,0.6216038749999999,0.37839612499999997,1.64273319395118,Female
FBgn0033672,0.71375,0.425125,0.4679909375,0.5320090625,0.8796672284130498,Female
FBgn0033673,0.24562499999999998,0.77,0.3626375,0.6373625,0.5689658553805722,Female
FBgn0033677,0.153625,0.656,0.39193100000000003,0.608069,0.6445502072955537,Female
FBgn0033679,0.28925,0.09512500000000002,0.6706548124999999,0.32934518749999997,2.03632795605978,Female
FBgn0033680,0.619,0.10399999999999998,0.405752,0.594248,0.6827991007121605,Female
FBgn0033683,0.04337500000000005,0.034375000000000044,0.9252320312499999,0.0747679687500001,12.37471134656174,Female
FBgn0033685,0.05762500000000004,0.594875,0.41605934375,0.58394065625,0.7125027848238644,Female
FBgn0033686,0.970125,0.832,0.812163,0.18783700000000003,4.323764753483072,Female
FBgn0033687,0.25049999999999994,0.65025,0.42502525,0.57497475,0.7392068086468145,Female
FBgn0033688,0.10299999999999998,0.886,0.19351599999999997,0.8064840000000001,0.23995020359982336,Female
FBgn0033690,0.27237500000000003,0.02837500000000004,0.7147072812499999,0.28529271875000006,2.505171826261338,Female
FBgn0033691,0.485375,0.35024999999999995,0.5043801875,0.4956198125,1.017675594839139,Female
FBgn0033692,0.591,0.655625,0.52832375,0.47167625,1.1200982665546548,Female
FBgn0033696,0.639625,0.23624999999999996,0.4263478125,0.5736521875,0.7432165723241488,Female
FBgn0033697,0.0595,0.704625,0.3197253750000001,0.680274625,0.46999456285761076,Female
FBgn0033698,0.22262499999999996,0.36775,0.5733656874999999,0.42663431250000006,1.3439277402236602,Female
FBgn0033699,0.17425000000000002,0.32887500000000003,0.6114879375,0.38851206250000003,1.5739226565198343,Female
FBgn0033701,0.755375,0.22275,0.3583945625,0.6416054375000001,0.5585902823649308,Female
FBgn0033702,0.48,0.15674999999999994,0.51373,0.48627,1.0564706850103853,Female
FBgn0033703,0.659375,0.768125,0.5854648437500001,0.41453515625000004,1.4123406300355255,Female
FBgn0033705,0.19137499999999996,0.26225,0.6467511875,0.35324881249999995,1.8308658503982944,Female
FBgn0033706,0.27225,0.412875,0.5396854375,0.4603145625,1.1724274690962009,Female
FBgn0033708,0.57375,0.883125,0.5565109375,0.4434890625,1.2548470403370997,Female
FBgn0033710,0.44225000000000003,0.03249999999999997,0.55399625,0.44600375000000003,1.2421336143474129,Female
FBgn0033712,0.50425,0.466375,0.49971418749999996,0.5002858125,0.9988574031369317,Female
FBgn0033713,0.41200000000000003,0.73775,0.458156,0.541844,0.8455496415942596,Female
FBgn0033715,0.894625,0.67575,0.6387106875,0.36128931250000007,1.7678648811400972,Female
FBgn0033716,0.817,0.987,0.808758,0.19124200000000008,4.228976898380061,Female
FBgn0033717,0.238,0.019750000000000045,0.751651,0.248349,3.026591610999038,Female
FBgn0033720,0.938125,0.6185,0.603835625,0.396164375,1.5242047571793904,Female
FBgn0033721,0.956375,0.59575,0.5873958125000001,0.41260418750000005,1.4236302739898876,Female
FBgn0033723,0.312125,0.799625,0.38741590625,0.61258409375,0.6324289353946354,Female
FBgn0033724,0.670125,0.599375,0.53381234375,0.46618765625,1.1450589405218725,Female
FBgn0033725,0.598,0.35850000000000004,0.47226599999999996,0.527734,0.8948940185775408,Female
FBgn0033726,0.014375000000000027,0.42437499999999995,0.57345078125,0.42654921874999996,1.3443953383163947,Female
FBgn0033727,0.26849999999999996,0.09950000000000003,0.6854315000000001,0.3145685,2.1789578422505755,Female
FBgn0033728,0.799125,0.79375,0.6757359374999999,0.32426406250000006,2.083906345619166,Female
FBgn0033729,0.822375,0.10112500000000002,0.24282534375000003,0.7571746562499999,0.32069924917009535,Female
FBgn0033730,0.03662500000000002,0.6815,0.33179487500000004,0.668205125,0.49654643849072555,Female
FBgn0033731,0.907375,0.931375,0.8514627812500001,0.14853721875,5.732319403954102,Female
FBgn0033732,0.29337500000000005,0.23824999999999996,0.6081681875,0.3918318125,1.5521153926214197,Female
FBgn0033733,0.904125,0.09487500000000004,0.17255771875000006,0.8274422812499999,0.20854351132422277,Female
FBgn0033734,0.07074999999999998,0.332125,0.6441206875,0.35587931250000004,1.8099413617924192,Female
FBgn0033735,0.835375,0.17600000000000005,0.28267700000000007,0.717323,0.3940721265036811,Female
FBgn0033736,0.640375,0.007750000000000035,0.36180081249999996,0.6381991874999999,0.5669089205789689,Female
FBgn0033737,0.50025,0.770625,0.5001353125,0.4998646875,1.000541396515432,Female
FBgn0033738,0.14300000000000002,0.626125,0.40994675,0.59005325,0.6947622947589901,Female
FBgn0033739,0.644125,0.22199999999999998,0.41986650000000003,0.5801335,0.7237411733678543,Female
FBgn0033740,0.036250000000000004,0.5645,0.44017625000000005,0.55982375,0.7862764843399375,Female
