Trait,Female_Evid_Ratio,Male_Evid_Ratio,Overall_Evid_Ratio,Diff_Evid_Ratio,Trait_Sex
FBgn0028692,0.4875418371141688,0.3956734124214934,0.3116904410559108,1.1453472780906409,Female
FBgn0028693,0.6366612111292962,0.10941616974067396,0.1631288165164292,3.136504653567735,Female
FBgn0028694,1.184002184002184,3.199475065616798,2.4602076124567476,0.5063076633402372,Female
FBgn0028695,0.651868676440223,1.009545340366742,0.763279700242451,0.7398869073510221,Female
FBgn0028697,0.07281748692503688,0.1908306043465317,0.04234527687296417,0.5174506828528073,Female
FBgn0028699,0.840349666436623,0.3961605584642234,0.45719489981785066,1.6551609691337537,Female
FBgn0028700,1.2501562695336918e-4,0.4139271827500884,0.00112626705043173,0.00717612992572076,Female
FBgn0028703,0.01188970402226157,1.2682166146867029,0.06837606837606838,0.04220948410630536,Female
FBgn0028704,0.6263468184590364,0.0296010296010296,0.06340555629403163,7.008008008008008,Female
FBgn0028707,31.520325203252032,2.2206119162640903,20.73913043478261,6.104795737122558,Female
FBgn0028708,2.031451307313376,0.5479876160990712,1.0817069997397866,2.585835948005379,Female
FBgn0028717,0.17370892018779344,2.778932451582428,0.5895092390224518,0.12612612612612611,Female
FBgn0028734,0.03212488711134047,18.704433497536947,0.733102253032929,0.00590971960266566,Female
FBgn0028737,0.48093298778230287,0.14531138153185397,0.14827041768336444,2.163305654408857,Female
FBgn0028740,4.784526391901663,0.4435221941537351,1.6542800265428004,5.661115736885928,Female
FBgn0028743,6.8277886497064575,7.421052631578948,19.565552699228792,1.0356234096692112,Female
FBgn0028744,0.02788127971219324,0.8648018648018648,0.08695652173913043,0.10604175307617862,Female
FBgn0028746,2.117692907248636,1.051282051282051,1.7229407760381212,1.617801047120419,Female
FBgn0028789,3,0.04670940730079812,0.31795716639209226,20.22015915119363,Female
FBgn0028833,3.326663061114116,2.0109145652992098,3.813477737665463,1.416188462700091,Female
FBgn0028836,0.8194223334091426,1.201430930104568,0.99700449326011,0.7617264919621228,Female
FBgn0028837,0.19922050667066407,1.5173064820641913,0.4367816091954023,0.23513972518141116,Female
FBgn0028838,0.19796346211440552,0.45058930190389845,0.17439812096300647,0.5661707126076743,Female
FBgn0028841,20.164021164021165,9.269576379974326,48.68944099378882,1.557544757033248,Female
FBgn0028844,1.2408963585434174,0.442741208295762,0.6680567139282736,2.008649868371568,Female
FBgn0028847,0.07628144759854702,0.1621150493898896,0.03626943005181347,0.5819655922483686,Female
FBgn0028848,9.416666666666666,8.019165727170236,29.53435114503817,1.115842369743454,Female
FBgn0028850,0.30718954248366015,2.1533307055577455,0.7372421281216069,0.2494143370295174,Female
FBgn0028852,0.14531138153185397,0.3783597518952447,0.11607142857142858,0.5414258188824663,Female
FBgn0028853,0.3814539803142808,0.100715465052284,0.0958904109589041,2.3236393851267136,Female
FBgn0028855,1.5101976780671478,0.14810562571756605,0.3956734124214934,5.102212051868802,Female
FBgn0028856,1.577319587628866,0.975796492961225,1.3682652457075193,1.3923444976076556,Female
FBgn0028857,0.9588638589618022,0.4903129657228018,0.6,1.6298487836949376,Female
FBgn0028858,6.928642220019822,0.04370515329419439,0.5091492171288436,40.8848167539267,Female
FBgn0028862,2.9761431411530817,11.269938650306749,14.09433962264151,0.4498006524102936,Female
FBgn0028863,0.9212295869356388,0.06044538706256627,0.14220445459737294,5.932409012131716,Female
FBgn0028866,0.8801410105757932,0.7459624618070712,0.75054704595186,1.1203286509408958,Female
FBgn0028867,0.4587892049598833,1.4615384615384617,0.738374619730552,0.4308710427472724,Female
FBgn0028868,0.08976978613267947,1.6684456304202802,0.276527844263603,0.12549240292628025,Female
FBgn0028870,0.9777503090234858,0.9574259848299488,0.9689884321929608,1.0075282308657465,Female
FBgn0028871,0.24165761291323917,3.993757802746567,0.9975031210986268,0.13765642775881684,Female
FBgn0028872,39.60913705583757,0.7566974088713219,9.512483574244415,15.736401673640168,Female
FBgn0028875,1.1237058667374569,1.5814778960955147,1.5173064820641913,0.7829284599955427,Female
FBgn0028878,0.8617640214102863,11.307692307692308,4.521048999309869,0.17457054764351784,Female
FBgn0028879,3.86322188449848,1.3235550392099913,3.179728317659352,2.163305654408857,Female
FBgn0028880,0.13154172560113153,1.2605255721955355,0.28369704749679076,0.19868145040455495,Female
FBgn0028884,0.05694279297133042,0.23647604327666152,0.04153105064444733,0.391304347826087,Female
FBgn0028886,1.573174654229656,0.15874855156431056,0.3797861331493618,4.830903790087463,Female
FBgn0028887,0.4529604068289139,4.629838142153413,1.5814778960955147,0.1926058437686345,Female
FBgn0028888,0.8596001859600186,0.25156445556946183,0.34205670189565507,2.274662300450266,Female
FBgn0028892,0.45613396432471787,0.927710843373494,0.5337423312883436,0.6035277610743636,Female
FBgn0028893,0.3869625520110957,0.3621658436914694,0.2430080795525171,1.023779408044523,Female
FBgn0028894,2.7400654511453952,0.23133754040326304,0.7742293191394988,5.722689075630252,Female
FBgn0028895,0.3164390324173112,10.444921316165953,2.076923076923077,0.08137334414706678,Female
FBgn0028896,19.253164556962027,2.316749585406302,14.625,3.923076923076923,Female
FBgn0028897,0.25136868449867045,0.8652366519002098,0.3212221304706854,0.41995030173943915,Female
FBgn0028899,9.139416983523448,1.2136137244050913,5.354249404289118,3.962779156327544,Female
FBgn0028900,0.19778409941608024,1.8298549699327908,0.47112909157778593,0.2037315678603671,Female
FBgn0028901,0.12454315434354792,1.2253129346314326,0.2789768185451639,0.19976004799040192,Female
FBgn0028902,1.3564064801178204,0.115137998327293,0.28741551335693594,5.374501992031872,Female
FBgn0028903,0.3850415512465374,0.7805475183618963,0.43061516452074394,0.6025641025641025,Female
FBgn0028913,1.6551609691337537,0.6576875259013676,1.074688796680498,1.9090909090909092,Female
FBgn0028916,0.16059770781952706,0.4577259475218659,0.15473441108545036,0.4812071838548417,Female
FBgn0028919,2.470715835140998,5.890611541774333,6.744433688286544,0.557632398753894,Female
FBgn0028920,8.489916963226571,0.21469784391132707,1.5188916876574308,15,Female
FBgn0028926,0.7555409260478385,1.476780185758514,1.0444671607462306,0.6204172574437917,Female
FBgn0028931,0.7917133258678611,0.7601760176017601,0.689545934530095,1.0387359836901122,Female
FBgn0028932,0.5748031496062992,0.4079549454417459,0.3686911890504705,1.2259321090706734,Female
FBgn0028935,0.8214936247723132,0.5387574533564147,0.5680125441003528,1.3752969121140142,Female
FBgn0028936,0.022364217252396162,0.0026319087604963,2.5006251562890725e-4,2.7488284910965324,Female
FBgn0028938,1.0855057351407715,0.8805829807240244,0.9375151368370064,1.1592442645074224,Female
FBgn0028939,0.20409391932570745,0.02014792144861004,0.01807075591753627,3.5897877223178427,Female
FBgn0028940,0.6237061091942359,0.9743336623889436,0.7233950883239982,0.7372421281216069,Female
FBgn0028941,6.655502392344498,0.33266699983341663,1.7146250424160163,8.803921568627452,Female
FBgn0028942,1.6498840675720436,0.9890601690701144,1.4154589371980677,1.420574886535552,Female
FBgn0028943,1.8694404591104736,0.5390534821085032,1.035105571101501,2.454231433506045,Female
FBgn0028944,0.911589008363202,12.53637901861252,4.9880239520958085,0.17612466921493675,Female
FBgn0028945,1.76529554096094,0.47167034584253126,0.8921475875118259,2.508771929824561,Female
FBgn0028946,0.7379969585053227,0.9860973187686196,0.7837235228539576,0.8111840615802581,Female
FBgn0028947,0.25234815278647466,0.0860711376595167,0.0586211459573905,1.9574861367837335,Female
FBgn0028948,0.02524669998718441,0.02827763496143958,0.00238065405337677,0.9034023316678564,Female
FBgn0028949,19.671834625322997,1.7210884353741496,11.779552715654953,5.033182503770739,Female
FBgn0028950,9.624169986719789,0.04112441436751692,0.5929908403026682,67.96551724137932,Female
FBgn0028952,0.6618196925633568,0.6329863237395387,0.5533980582524272,1.0207123010861328,Female
FBgn0028953,2.629764065335753,16.89709172259508,14.748031496062993,0.3407072230601642,Female
FBgn0028955,108.5890410958904,0.5473887814313346,13.440433212996387,39.4040404040404,Female
FBgn0028956,1.0125786163522013,0.05332455562870309,0.14171542742971313,6.782101167315175,Female
FBgn0028962,0.4928158238477328,2.37126000842815,1.0855057351407715,0.3173061090070805,Female
FBgn0028963,2.898635477582846,0.33824021411843425,0.9836350111579468,4.780346820809249,Female
FBgn0028965,38.80099502487562,2.420265070542967,27.368794326241133,5.430868167202572,Female
FBgn0028968,0.00908173562058526,0.1464603038119805,0.00742979473617932,0.22286762457963927,Female
FBgn0028969,0.7112299465240641,0.188001188001188,0.2550988390335739,2.3941450997030125,Female
FBgn0028970,0.04780615586116568,0.17543344108139877,0.02735328110954154,0.4498006524102936,Female
FBgn0028978,0.0234105155430472,3.381161007667032,0.2300123001230012,0.02564102564102564,Female
FBgn0028979,3.904966278356836,0.39348545549555825,1.327611288914751,5.211180124223603,Female
FBgn0028980,3.784688995215311,1.905920813657828,4.092297899427116,1.576489533011272,Female
FBgn0028982,0.3240648791790798,7.958566629339305,1.6872690628149145,0.09739368998628256,Female
FBgn0028983,2.56347438752784,0.44326177160382463,1.1253985122210417,3.524886877828054,Female
FBgn0028984,0.9651191353475804,2.3755274261603376,1.791346824842987,0.5372790161414297,Female
FBgn0028986,0.11669458403126744,2.714020427112349,0.46092037983929873,0.09875017167971432,Female
FBgn0028987,0.4347202295552367,1.137323002938819,0.6161616161616161,0.5071590052750565,Female
FBgn0028988,1.0075282308657465,0.6673614005835765,0.7582417582417582,1.3474178403755868,Female
FBgn0028990,3.07955124936257,0.5100037750094375,1.414729852097797,3.5871559633027523,Female
FBgn0028991,1.034587995930824,19.2020202020202,7.064516129032258,0.14498354086160012,Female
FBgn0028992,0.5446997489862908,0.063264221158958,0.09559024924678172,3.756242568370987,Female
FBgn0028996,2.2854209445585214,0.33511348464619495,0.8643672803542298,4.053695514845231,Female
FBgn0028997,0.6498247061249742,0.2824623276691247,0.2993340912782199,1.772002772002772,Female
FBgn0028999,1.0460358056265984,1.4301336573511545,1.2876751501286818,0.8005851901868107,Female
FBgn0029002,0.34793597304128054,18.138755980861244,2.9603960396039604,0.05778130371545683,Female
FBgn0029003,0.3910624239262737,0.11997760044799104,0.11498257839721254,2.257328990228013,Female
FBgn0029006,4.121638924455826,2.9940089865202197,6.400555041628122,1.2637238256932657,Female
FBgn0029067,0.4139271827500884,0.8022077044379364,0.4593214155417731,0.6220600162206001,Female
FBgn0029079,0.4872652909462725,0.4222222222222222,0.3097576948264571,1.0855057351407715,Female
FBgn0029082,6.155635062611807,13.678899082568808,27.469750889679716,0.6447368421052632,Female
FBgn0029084,10.1731843575419,12.029315960912053,35.529680365296805,0.9002375296912114,Female
FBgn0029088,0.4922589069203507,35.199095022624434,5.4935064935064934,0.04904274849200105,Female
FBgn0029091,0.264422317053896,0.09529025191675794,0.06823340899986648,1.886002886002886,Female
FBgn0029092,0.6464293064416546,0.3628620102214651,0.35570242331808166,1.4509803921568627,Female
FBgn0029093,1.1627466882941335,0.0582010582010582,0.1785503830288745,7.629989212513484,Female
FBgn0029094,1.685464921114468,3.6216060080878103,3.6216060080878103,0.6019223067681218,Female
FBgn0029095,1.6033192320208265,0.02158089643723662,0.13234253361641896,18.138755980861244,Female
FBgn0029105,0.2026458208057727,1.3141452126120914,0.4144271570014144,0.265022137887413,Female
FBgn0029113,0.11018595614765474,1.004008016032064,0.21562072633338397,0.2245522730751569,Female
FBgn0029114,0.415929203539823,0.04302477183833116,0.0582010582010582,3.914004914004914,Female
FBgn0029117,0.00641590137124166,3.4077134986225897,0.1083402604599612,0.0101010101010101,Female
FBgn0029118,0.29554655870445345,0.34657465073219995,0.1926058437686345,0.8930430667297681,Female
FBgn0029121,1.4009603841536615,4.17799352750809,3.4004400440044003,0.4953271028037383,Female
FBgn0029123,2.0063885757234123,1.8021015761821368,2.5794183445190155,1.0768431983385254,Female
FBgn0029131,0.401541695865452,1.0936927505888512,0.5402387370042356,0.49170240537012866,Female
FBgn0029133,3.3835616438356166,8.828009828009828,10.958146487294467,0.5661707126076743,Female
FBgn0029134,1.4622960911049554,0.06538820082567585,0.21710025863380497,8.122006841505131,Female
FBgn0029137,27.776978417266186,1.1756867011150394,11.12121212121212,8.433962264150944,Female
FBgn0029147,1.8839221341023793,0.3082583810302535,0.6863406408094435,3.714201532115498,Female
FBgn0029148,0.022364217252396162,0.7032148179689164,0.06453759148369927,0.11141983884412336,Female
FBgn0029152,0.40301648544370394,1.8933092224231465,0.8042399639152007,0.3348907058234607,Female
FBgn0029153,2.404255319148936,0.27145581691036236,0.7590149516270889,4.809731299927378,Female
FBgn0029154,0.0329244673983215,0.6420361247947455,0.07267363904532047,0.15390162988605222,Female
FBgn0029155,0.49953139643861294,1.728512960436562,0.9134178426213824,0.422475106685633,Female
FBgn0029157,0.8001800180018002,1.469898116702686,1.119205298013245,0.644398766700925,Female
FBgn0029158,0.6171417020416414,2.1409501374165685,1.202036884117809,0.42933714489905306,Female
FBgn0029161,8.937888198757763,0.5408320493066255,2.745318352059925,7.163265306122449,Female
FBgn0029167,1.3181686467690523,0.366120218579235,0.5860428231562252,2.4722222222222223,Female
FBgn0029170,2.8332534738859607,1.5180988353792886,2.795066413662239,1.5889967637540454,Female
FBgn0029172,3.993757802746567,0.9870839542970692,2.644646924829157,2.7753657385559225,Female
FBgn0029174,0.38217000691085,0.28638044701720533,0.2035504738979991,1.173913043478261,Female
FBgn0029176,0.8103643358225843,0.29157248950597353,0.3654207202594299,1.9717682020802376,Female
FBgn0029501,0.0949904188338352,1.9607698001480385,0.3188262446422684,0.11763062307907236,Female
FBgn0029502,4.33689126084056,5.541291905151267,10.510791366906474,0.9011406844106464,Female
FBgn0029503,0.7112299465240641,0.28886740776542613,0.33133632884007325,1.8429282160625444,Female
FBgn0029504,0.42704245451302175,6.005253940455342,1.8218694885361553,0.15992460490068144,Female
FBgn0029506,0.8682858477347034,0.17216117216117216,0.278363694471077,2.9860488290981566,Female
FBgn0029507,4.1183621241202815,0.04931794333683106,0.40597539543058,25.229508196721312,Female
FBgn0029508,0.20138158882715124,0.188001188001188,0.0922992900054615,1.041337075784639,Female
FBgn0029512,0.5063076633402372,1.1686093792355652,0.675392670157068,0.5494867325198528,Female
FBgn0029514,6.187780772686433,0.3097576948264571,1.5212732429877087,8.70873786407767,Female
FBgn0029518,0.6852749104697704,0.20918984280532044,0.26843190106231174,2.2038446135362433,Female
FBgn0029521,4.35475234270415,2.601981089599279,5.578947368421052,1.4405125076266017,Female
FBgn0029523,0.28658732711482793,10.0803324099723,1.9101491451436887,0.07195497789092858,Female
FBgn0029524,0.2594458438287154,0.5512895094046927,0.24902419984387195,0.6145307769929365,Female
FBgn0029525,0.07570256823988167,4.398110661268556,0.46466495789088247,0.04753175330627209,Female
FBgn0029526,4.835156819839534,3.142931123770067,7.2389289392378995,1.3487962419260129,Female
FBgn0029529,4.4458815520762425,1.926115581565472,4.673758865248227,1.7266530334014996,Female
FBgn0029531,38.02439024390244,0.3104013104013104,4.571030640668524,34.242290748898675,Female
FBgn0029532,6.554296506137866,1.5316455696202531,5.015037593984962,2.7278657968313142,Female
FBgn0029535,2.491924923614142,0.6522098306484924,1.3980815347721822,2.573023671281822,Female
FBgn0029539,1.5982461838259174,0.7590149516270889,1.1851953018301011,1.7406646111682085,Female
FBgn0029552,0.2338062924120913,3.9813200498132,0.975796492961225,0.12978392882361248,Female
FBgn0029568,0.10253583241455348,2.634711494775102,0.4012961989840602,0.0912563088255354,Female
FBgn0029573,1.8368794326241136,1.01663725737333,1.627257799671593,1.5133521834747097,Female
FBgn0029580,1.5982461838259174,0.02590407796870992,0.1368480886741509,17.099547511312217,Female
FBgn0029587,1.0035061357375408,0.6711928138709004,0.759788825340959,1.351557907113463,Female
FBgn0029588,0.1725047633006009,0.28990648178007095,0.119194180190263,0.7222820236813778,Female
FBgn0029589,1.1493820526598604,0.7043033659991479,0.8467220683287165,1.416188462700091,Female
FBgn0029590,4.188067444876784,2.7968675842429995,5.751054852320675,1.3837902264600714,Female
FBgn0029594,0.05834105040349252,0.710498182595681,0.10604175307617862,0.18518518518518515,Female
FBgn0029596,2.7735849056603774,3.1088854648176683,4.747126436781609,0.9607843137254902,Female
FBgn0029603,3.941321803582458,2.6680421824850984,5.655574043261232,1.2766078542970971,Female
FBgn0029606,2.4028073160357293,41.780748663101605,26.027027027027028,0.18203309692671396,Female
FBgn0029608,1.1231422505307855,0.07889413351314903,0.18623962040332148,5.980802792321117,Female
FBgn0029629,0.04220948410630536,0.2387736141220192,0.03345820953365198,0.3527223537368955,Female
FBgn0029639,1.0576131687242798,0.2004801920768307,0.34048257372654156,3.0774719673802244,Female
FBgn0029642,0.5968063872255489,0.22268072749503287,0.23954136969321352,1.9750836742283375,Female
FBgn0029643,3.028197381671702,0.23839009287925697,0.8348623853211009,6.421150278293135,Female
FBgn0029644,4.2356020942408374,3.860267314702309,7.888888888888889,1.095337873232059,Female
FBgn0029645,6.905138339920948,0.3101867016049787,1.6341784655910438,9.92896174863388,Female
FBgn0029646,1.3048112935753384,3.424778761061947,2.861003861003861,0.5214910612400152,Female
FBgn0029647,0.02014792144861004,0.7663943475380879,0.06255810864656661,0.10283981251723188,Female
FBgn0029648,1.615233736515201,0.9777503090234858,1.380952380952381,1.4622960911049554,Female
FBgn0029649,2.2141422257934913,12.986013986013988,10.695906432748538,0.34431188035624266,Female
FBgn0029656,0.2537219871493496,0.15640358485111305,0.10026131206161464,1.2434099831744252,Female
FBgn0029657,0.2152514051344372,6.142857142857143,1.1344717182497333,0.08269048585735553,Female
FBgn0029658,4.095541401273885,8.334889148191365,14.209125475285171,0.6874077198903185,Female
FBgn0029659,1.4249772658381328,1.9197080291970805,2.046458492003046,0.807909604519774,Female
FBgn0029660,10.299435028248588,1.2050716648291069,5.705783738474434,4.208333333333333,Female
FBgn0029661,176.77777777777777,5.139677666922487,152.84615384615384,6.187780772686433,Female
FBgn0029662,0.718213058419244,0.6019223067681218,0.5387574533564147,1.1464985242822645,Female
FBgn0029663,8.987515605493133,0.8535681186283596,4.0282840980515395,5.2745098039215685,Female
FBgn0029664,0.5936254980079682,0.17457054764351784,0.20463785574461676,2.254678600488202,Female
FBgn0029665,0.7338534893801474,0.4878184861446904,0.47194112235510577,1.2818026240730176,Female
FBgn0029666,0.7726567693330378,4.092297899427116,2.2388663967611335,0.3157894736842105,Female
FBgn0029667,7.412197686645636,1.9186428310835464,7.032128514056225,2.5072336694432265,Female
FBgn0029669,0.9900497512437813,0.2757136022962845,0.4126787921596327,2.427592116538132,Female
FBgn0029672,0.09965635738831616,24.806451612903224,1.787456445993031,0.01716465352828989,Female
FBgn0029676,6.597340930674264,2.0592734225621414,6.782101167315175,2.282724661469019,Female
FBgn0029679,8.070294784580499,2.644646924829157,9.443864229765014,2.029155622870125,Female
FBgn0029681,0.49953139643861294,0.05207785376117833,0.07252982973588953,4.037783375314861,Female
FBgn0029685,1.1845985800109229,79.8080808080808,20.447721179624665,0.07324926214113228,Female
FBgn0029686,0.35180804325785736,22.80952380952381,3.71976401179941,0.05235464351486451,Female
FBgn0029687,9.012515644555696,18.8019801980198,46.05882352941177,0.7301038062283737,Female
FBgn0029688,0.13781823353719244,0.1965300628178283,0.07224232676584909,0.7391304347826086,Female
FBgn0029689,1.1270938580164849,0.6122531237404273,0.7703031644169064,1.523659305993691,Female
FBgn0029690,0.8957345971563981,1.39880059970015,1.1534320323014804,0.733477789815818,Female
FBgn0029693,0.17941913607548282,4.614035087719298,0.845444059976932,0.092001092001092,Female
FBgn0029694,3.024144869215292,5.042296072507553,7.385744234800838,0.7474879860200961,Female
FBgn0029696,1.279851809632374,4.305039787798409,3.1536863966770508,0.44144144144144143,Female
FBgn0029697,0.12076211824040348,1.4009603841536615,0.29324280633688976,0.17216117216117216,Female
FBgn0029700,0.4897579143389199,0.4513788098693759,0.34612148746424365,1.0860495436766624,Female
FBgn0029701,11.759170653907496,0.2124886329190664,1.767208578346593,20.27659574468085,Female
FBgn0029702,3.232804232804233,1.7303754266211604,3.405286343612335,1.6050146532074243,Female
FBgn0029703,2.64797081623347,4.747126436781609,6.079646017699115,0.7028522775649212,Female
FBgn0029705,0.7200602021070738,0.2345679012345679,0.28638044701720533,2.1608060055314104,Female
FBgn0029706,0.05152471083070452,0.39884595208952617,0.06510451338037546,0.26622348844571064,Female
FBgn0029707,7.359456635318704,21.22222222222222,45.24277456647399,0.6223889677550193,Female
FBgn0029708,4.847953216374269,0.39884595208952617,1.569043031470777,5.974716652136007,Female
FBgn0029709,0.3477088948787062,0.29449838187702265,0.1910078904272741,1.0806241872561768,Female
FBgn0029710,0.8165304268846503,0.5331544653123802,0.556420233463035,1.3316817254444768,Female
FBgn0029711,1.4660912453760788,1.1464985242822645,1.4308720753570343,1.1947873799725652,Female
FBgn0029712,1.0655822359927705,0.26903553299492383,0.4161798548415649,2.6248300860897147,Female
FBgn0029713,0.39300017412502175,1.9379360998898272,0.8352833218628126,0.3249420337860219,Female
FBgn0029714,0.15356885364095169,0.5643332029722331,0.17820324005891017,0.40326258551131383,Female
FBgn0029715,0.07023411371237458,0.04452278365321843,0.00946372239747634,1.1727322107550244,Female
FBgn0029716,14.209125475285171,0.644398766700925,4.115089514066496,8.720534629404618,Female
FBgn0029717,0.2430080795525171,1.7173913043478262,0.5788434971383462,0.245136186770428,Female
FBgn0029718,0.5258439824527942,3.972032318210069,1.6755852842809364,0.2317167051578137,Female
FBgn0029719,1.8643036161833155,0.7219113215669393,1.227791701475912,1.9411764705882353,Female
FBgn0029720,0.9011406844106464,1.185792349726776,1.064516129032258,0.8185951352580132,Female
FBgn0029722,0.0948405638428904,0.05708245243128964,0.02145045965270684,1.3014959723820485,Female
FBgn0029723,0.263623440214816,0.27388535031847133,0.14843525696238874,0.9636720667648504,Female
FBgn0029724,0.5322735108216816,0.9995001249687578,0.6413623307345097,0.6349887594522787,Female
FBgn0029725,0.28907508862391235,0.9474196689386564,0.42526278282558344,0.4401440144014402,Female
FBgn0029726,0.7570832418185811,4.1914341336794285,2.211561621838619,0.30356851882027047,Female
FBgn0029727,1999,2.0063885757234123,257.06451612903226,58.25925925925926,Female
FBgn0029728,0.4939309056956116,0.669100771959107,0.4542810398109435,0.8111840615802581,Female
FBgn0029729,0.02472140386832329,0.08799129606963144,0.00908173562058526,0.4889261120416899,Female
FBgn0029730,0.24416796267496113,0.3306719893546241,0.16635077999708411,0.7829284599955427,Female
FBgn0029733,0.42399430402278393,1.573174654229656,0.7440592980161326,0.39542996685853826,Female
FBgn0029736,0.35547272111148764,4.144694533762058,1.2228396776882466,0.16346713205351948,Female
FBgn0029737,0.08769544527532291,5.074411541381929,0.628001628001628,0.04835539247805006,Female
FBgn0029740,1.1680216802168022,1.366863905325444,1.3909145248057382,0.8930430667297681,Female
FBgn0029745,1.701789935832489,1.1169621593014023,1.6169447170428524,1.3767082590612003,Female
FBgn0029746,0.00376411543287327,1.136181575433912,0.03707544723878662,0.02946853686784197,Female
FBgn0029747,0.6508460586050351,0.7467248908296943,0.589825119236884,0.8939393939393939,Female
FBgn0029750,3.5325779036827196,1.282453637660485,2.937007874015748,2.0592734225621414,Female
FBgn0029751,1.5276461295418642,4.1513200257566005,3.605641911341394,0.5074429998115696,Female
FBgn0029752,4.134788189987163,1.1108179419525066,2.954522985664854,2.568242640499554,Female
FBgn0029753,0.526426254531578,3.317323259579061,1.5149324111914493,0.2634238787113076,Female
FBgn0029754,0.6471072678608194,0.10864745011086474,0.16093455231461326,3.1258380608561116,Female
FBgn0029755,0.08902804247209366,3.350190320826536,0.4495379597753216,0.0745466756212223,Female
FBgn0029756,12.266998341625207,46.05882352941177,128.03225806451613,0.5325670498084292,Female
FBgn0029762,2.587443946188341,0.01832993890020366,0.18448326917382293,25.490066225165563,Female
FBgn0029763,0.1702750146284377,0.6400164001640016,0.20102086773757696,0.38408304498269896,Female
FBgn0029765,0.01227382006832848,0.18465867022064267,0.01163378856853819,0.1913626209977662,Female
FBgn0029766,2.6613272311212817,0.415929203539823,1.094240837696335,3.7932893948472137,Female
FBgn0029768,8.25925925925926,0.5111446921042689,2.626473254759746,7.298755186721992,Female
FBgn0029769,0.08239751048572588,0.03425985778926956,0.01163378856853819,1.4875621890547264,Female
FBgn0029770,0.634320735444331,0.2808197246237592,0.30017877458150494,1.728512960436562,Female
FBgn0029771,0.2182122734886554,0.20066036319975983,0.10390506416448184,1.0181634712411705,Female
FBgn0029778,0.01988781234064253,0.9860973187686196,0.07758620689655173,0.08093500878259695,Female
FBgn0029783,0.05946232287114289,0.03372528750484559,0.00692259282567652,1.3148148148148149,Female
FBgn0029785,0.5125732652675364,0.33511348464619495,0.28638044701720533,1.3738872403560831,Female
FBgn0029789,0.06213489113117366,4.776173285198556,0.4463930573133249,0.03788271925272444,Female
FBgn0029791,2.4393809114359417,0.05401844532279315,0.29324280633688976,15.52892561983471,Female
FBgn0029795,0.909307875894988,0.8700327255726975,0.8544274455261938,1.0176544766708702,Female
FBgn0029798,0.2936610608020699,24.559105431309906,3.31266846361186,0.03694102397926118,Female
FBgn0029799,0.08327691266079891,0.25549278091650973,0.0582010582010582,0.48698884758364314,Female
FBgn0029800,0.3067624959163672,0.05876124933827421,0.0545742156604271,2.6798528058877644,Female
FBgn0029801,1.4875621890547264,6.407407407407407,4.637773079633544,0.3947001394700139,Female
FBgn0029804,5.349206349206349,0.539349624783529,1.9706646862235424,5.079027355623101,Female
FBgn0029807,1.4286581663630844,0.4077071969030442,0.7112299465240641,2.395585738539898,Female
FBgn0029809,10.577424023154848,1.167434299647792,5.514657980456026,4.405405405405405,Female
FBgn0029810,0.1328235627301048,0.07425809050624413,0.03079500064424687,1.3696682464454977,Female
FBgn0029811,0.5832178903621611,0.24281497592045984,0.23992560446373215,1.7633851468048358,Female
FBgn0029812,2.2323232323232323,0.49896945849728314,1.061324400927596,2.889158969372873,Female
FBgn0029813,3.0920716112531967,0.14302043149021287,0.6339869281045751,8.732360097323602,Female
FBgn0029814,1.067717756526234,0.0738255033557047,0.1834319526627219,6.279344858962693,Female
FBgn0029816,0.983143282102132,6.226738934056007,3.3383947939262475,0.29345189975747776,Female
FBgn0029817,0.07296137339055794,0.29407958589453254,0.0610079575596817,0.41292829388908514,Female
FBgn0029818,0.1320220744304514,10.940298507462687,1.2087244616234123,0.03828682673588578,Female
FBgn0029819,0.628001628001628,2.0097817908201656,1.14190093708166,0.43292136843990686,Female
FBgn0029820,4.693950177935943,1.1203286509408958,3.1322314049586777,2.7019898195279963,Female
FBgn0029821,2.427592116538132,0.927246446639364,1.7923211169284468,1.9368575624082232,Female
FBgn0029822,0.35455469014561464,3.117344312918168,1.0465592223074955,0.2101043715020421,Female
FBgn0029823,0.06567203942986546,0.3260401127134096,0.05722214880401744,0.3472549680026945,Female
FBgn0029824,23.615384615384617,2.289473684210526,19.151133501259444,4.698005698005698,Female
FBgn0029825,1.15633423180593,1.774887270204648,1.735042735042735,0.7364879531148253,Female
FBgn0029826,12.35559265442404,1.0876826722338204,6.226738934056007,5.5359477124183005,Female
FBgn0029827,6.162041181736795,0.11498257839721254,0.8841262364578427,19.253164556962027,Female
FBgn0029828,0.02485267742761978,0.00489888204999371,7.505629221916438e-4,2.128666405944466,Female
FBgn0029830,0.1749155529446321,0.04384133611691023,0.02682582466949043,2.1720856463124503,Female
FBgn0029831,0.5585427625170466,0.02145045965270684,0.04234527687296417,7.879023307436182,Female
FBgn0029833,0.4930944382232176,0.32978723404255317,0.27959053103007037,1.3008340523439748,Female
FBgn0029834,0.7516969564265382,6.0298769771529,2.8095238095238093,0.23133754040326304,Female
FBgn0029835,9.376134889753567,0.6067483430407712,3.23728813559322,7.121827411167513,Female
FBgn0029836,0.30847235852142624,0.3240648791790798,0.1924280816813236,0.9772614928324272,Female
FBgn0029837,13.78743068391867,4.992509363295881,22.95209580838323,2.0852294639413804,Female
